8,0.00641481,0.000855308,
16,0.00983604,0.00128296,
32,0.0200997,0.00128296,
64,0.0401995,0.00171062,
128,0.0799713,0.00213827,
256,0.160798,0.00427654,
512,0.3464,0.00855308,
1024,0.703918,0.0149679,
2048,1.3933,0.0307911,
4096,3.40113,0.0829649,
8192,5.87383,0.109479,
16384,11.728,0.215965,
32768,13.9069,0.141126,
65536,17.8169,0.264718,
131072,29.6351,0.494796,
262144,74.7159,0.914752,
